,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs
573,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,180.0,0.017635859549045563,0.000611324282363,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
574,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,190.0,0.0177842378616333,0.0006194605492055,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
575,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,200.0,0.01824270747601986,0.0006444739643484,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
576,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,210.0,0.01905333437025547,0.000688265170902,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
577,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,220.0,0.020293714478611946,0.0007543140556663,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
578,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,230.0,0.022090043872594833,0.0008482254110276,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
579,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,240.0,0.024640008807182312,0.0009786764159798,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
580,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,250.0,0.028251973912119865,0.0011590394191443,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
581,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,260.0,0.03341282904148102,0.0014101817272603,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
582,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,270.0,0.04090893268585205,0.0017654569819569,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
583,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,280.0,0.05205034092068672,0.0022799693048,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
584,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,290.0,0.06910781562328339,0.0030486781150102,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
585,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,300.0,0.0962204858660698,0.0042441319674253,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
586,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,310.0,0.1414286345243454,0.0062012698501348,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
587,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,320.0,0.22163662314414978,0.0096249848604202,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
588,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,330.0,0.3756929934024811,0.0161379471421241,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
589,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,340.0,0.6976664662361145,0.0296747952699661,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
590,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,350.0,1.3533780574798584,0.0571759462356567,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
591,2.75,1.3500100374221802,0.4163880050182342,-0.5033749938011169,360.0,1.9416223764419556,0.0818296730518341,-0.01605716347694397,-0.04240519553422928,-0.011846388690173626,0.007353020366281271
592,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,0.0,0.20565840601921082,0.0081380136311054,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
593,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,10.0,0.19261059165000916,0.0076584361493587,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
594,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,20.0,0.16183657944202423,0.0065262250602245,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
595,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,30.0,0.12789559364318848,0.0052747525274753,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
596,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,40.0,0.09905925393104553,0.0042074263095855,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
597,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,50.0,0.07709429413080215,0.0033896494656801,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
598,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,60.0,0.06103818491101265,0.0027869468554854,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
599,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,70.0,0.04942035675048828,0.0023461986333131,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
600,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,80.0,0.04098711907863617,0.0020221326500177,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
601,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,90.0,0.034815672785043716,0.0017814736813306,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
602,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,100.0,0.030259471386671066,0.0016009408980607,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
603,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,110.0,0.026871804147958755,0.001464463211596,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
604,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,120.0,0.024344276636838913,0.0013609421439468,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
605,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,130.0,0.022463195025920868,0.0012826775200664,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
606,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,140.0,0.02108016237616539,0.0012243102304637,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
607,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,150.0,0.020092591643333435,0.0011821219697594,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
608,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,160.0,0.01943098194897175,0.0011535864323377,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
609,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,170.0,0.01905061863362789,0.0011370721273124,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
610,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,180.0,0.01892651617527008,0.0011316657066345,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
611,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,190.0,0.01905061863362789,0.0011370721273124,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
612,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,200.0,0.01943098194897175,0.0011535864323377,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
613,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,210.0,0.020092591643333435,0.0011821219697594,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
614,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,220.0,0.021080156788229942,0.0012243098579347,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
615,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,230.0,0.022463195025920868,0.0012826775200664,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
616,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,240.0,0.024344276636838913,0.0013609421439468,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
617,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,250.0,0.026871804147958755,0.001464463211596,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
618,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,260.0,0.030259471386671066,0.0016009408980607,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
619,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,270.0,0.034815672785043716,0.0017814734950661,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
620,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,280.0,0.04098709300160408,0.0020221315324306,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
621,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,290.0,0.04942035675048828,0.0023461988195776,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
622,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,300.0,0.06103818491101265,0.0027869470417499,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
623,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,310.0,0.07709420472383499,0.0033896461129188,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
624,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,320.0,0.09905925393104553,0.0042074255645275,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
625,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,330.0,0.12789559364318848,0.0052747525274753,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
626,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,340.0,0.16183657944202423,0.0065262250602245,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
627,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,350.0,0.19261059165000916,0.0076584361493587,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
628,2.75,1.8867900371551516,0.5173450112342834,-0.5105860233306885,360.0,0.20565840601921082,0.0081380136311054,-0.009111763909459114,-0.0467996820807457,-0.010256005451083183,0.00742440577596426
629,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,0.0,0.045374657958745956,0.0027185045182704,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
630,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,10.0,0.044690683484077454,0.0027048375457525,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
631,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,20.0,0.042773421853780746,0.0026663441210985,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
632,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,30.0,0.03996822610497475,0.0026094824075698,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
633,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,40.0,0.036697279661893845,0.0025422286242246,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
634,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,50.0,0.03333588317036629,0.0024718081578612,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
635,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,60.0,0.030149322003126144,0.0024035103619098,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
636,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,70.0,0.027287665754556656,0.0023405447602272,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
637,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,80.0,0.024811500683426857,0.0022844653576612,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
638,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,90.0,0.022724095731973648,0.0022357257083058,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
639,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,100.0,0.020997948944568634,0.0021941488608717,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
640,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,110.0,0.01959267631173134,0.0021592486649751,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
641,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,120.0,0.018465684726834297,0.002130432985723,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
642,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,130.0,0.017577657476067543,0.0021071134135127,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
643,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,140.0,0.016895078122615814,0.002088763564825,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
644,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,150.0,0.016390997916460037,0.0020749446004629,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
645,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,160.0,0.01604503020644188,0.0020653154700994,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
646,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,170.0,0.015842992812395096,0.0020596340298652,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
647,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,180.0,0.015776559710502625,0.0020577562972903,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
648,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,190.0,0.015842992812395096,0.0020596340298652,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
649,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,200.0,0.01604503020644188,0.0020653154700994,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
650,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,210.0,0.016390997916460037,0.0020749446004629,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
651,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,220.0,0.016895078122615814,0.0020887633785605,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
652,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,230.0,0.017577657476067543,0.0021071134135127,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
653,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,240.0,0.018465684726834297,0.002130432985723,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
654,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,250.0,0.01959267631173134,0.0021592486649751,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
655,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,260.0,0.020997948944568634,0.0021941488608717,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
656,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,270.0,0.022724095731973648,0.0022357257083058,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
657,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,280.0,0.024811500683426857,0.0022844653576612,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
658,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,290.0,0.027287663891911507,0.0023405447602272,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
659,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,300.0,0.030149322003126144,0.0024035103619098,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
660,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,310.0,0.03333587571978569,0.0024718077853322,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
661,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,320.0,0.03669724613428116,0.002542227692902,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
662,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,330.0,0.03996822610497475,0.0026094824075698,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
663,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,340.0,0.042773421853780746,0.0026663441210985,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
664,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,350.0,0.044690683484077454,0.0027048375457525,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
665,2.75,1.6859099864959717,0.6075699925422668,-0.561939001083374,360.0,0.045374657958745956,0.0027185045182704,-0.012382603250443935,-0.049384117126464844,-0.009206636808812618,0.007734858896583319
666,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,0.0,1.8611170053482056,0.075840425491333,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
667,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,10.0,1.2654598951339722,0.0517364382743835,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
668,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,20.0,0.6287491917610168,0.0259334713220596,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
669,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,30.0,0.32760417461395264,0.0136700183153152,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
670,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,40.0,0.18750227987766266,0.0079044185578823,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
671,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,50.0,0.11651517450809479,0.004931952804327,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
672,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,60.0,0.077632375061512,0.00326409637928,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
673,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,70.0,0.054987139999866486,0.0022633532062172,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
674,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,80.0,0.041143037378787994,0.0016303671523928,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
675,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,90.0,0.032340675592422485,0.0012128805741667,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
676,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,100.0,0.026561502367258072,0.0009282677434384,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
677,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,110.0,0.02266813814640045,0.0007292714901268,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
678,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,120.0,0.019994080066680908,0.0005876834504306,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
679,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,130.0,0.0181361623108387,0.0004860769957304,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
680,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,140.0,0.016844481229782104,0.0004134049639105,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
681,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,150.0,0.015961837023496628,0.0003625595010817,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
682,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,160.0,0.01538947131484747,0.0003289810847491,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
683,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,170.0,0.015067431144416332,0.0003098525106906,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
684,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,180.0,0.01496347226202488,0.0003036386799067,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
685,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,190.0,0.015067431144416332,0.0003098525106906,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
686,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,200.0,0.015389470383524895,0.0003289810847491,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
687,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,210.0,0.015961837023496628,0.0003625595010817,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
688,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,220.0,0.016844481229782104,0.0004134049639105,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
689,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,230.0,0.0181361623108387,0.0004860769957304,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
690,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,240.0,0.019994080066680908,0.0005876834504306,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
691,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,250.0,0.02266813814640045,0.0007292714901268,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
692,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,260.0,0.026561502367258072,0.0009282677434384,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
693,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,270.0,0.032340675592422485,0.001212880667299,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
694,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,280.0,0.041143037378787994,0.0016303671523928,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
695,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,290.0,0.0549871101975441,0.0022633513435721,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
696,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,300.0,0.0776323676109314,0.0032640967518091,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
697,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,310.0,0.11651496589183807,0.0049319423735141,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
698,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,320.0,0.18750210106372833,0.0079044118523597,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
699,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,330.0,0.32760339975357056,0.0136699989438056,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
700,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,340.0,0.628747820854187,0.0259334176778793,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
701,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,350.0,1.2654598951339722,0.0517364382743835,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
702,2.75,1.2075899839401243,0.4332619905471802,-0.5486779808998108,360.0,1.8611170053482056,0.075840425491333,-0.018948538228869438,-0.043294068425893784,-0.012038112618029118,0.008130008354783058
703,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,0.0,0.2506752610206604,0.008301518112421,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
704,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,10.0,0.23292197287082672,0.0077775061130523,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
705,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,20.0,0.19134271144866943,0.0065446823835372,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
706,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,30.0,0.14611084759235382,0.0051903374493122,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
707,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,40.0,0.10845550894737244,0.0040445685386657,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
708,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,50.0,0.08052681386470795,0.0031750295311212,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
709,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,60.0,0.06075717881321907,0.0025409925729036,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
710,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,70.0,0.04696153849363327,0.0020825814455747,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
711,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,80.0,0.03732676059007645,0.0017494164407253,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
712,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,90.0,0.03054727055132389,0.0015047925524413,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
713,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,100.0,0.025730228051543236,0.0013232417404651,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
714,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,110.0,0.022275742143392563,0.0011873374693095,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
715,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,120.0,0.019782088696956635,0.0010851526632905,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
716,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,130.0,0.01797965168952942,0.0010084852576255,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
717,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,140.0,0.016687050461769104,0.0009516738355159,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
718,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,150.0,0.015782590955495834,0.000910822674632,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
719,2.75,1.3007800579071045,0.5107250213623047,-0.5011360049247742,160.0,0.015185913071036339,0.0008832989260554,-0.015973497182130814,-0.04444458708167076,-0.010172716341912746,0.006568696349859238
