,k,QQ,x_b,t,phi_x,F,std_F,ReH,std_ReH,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs,AbsRes_ReH,std_AbsRes_ReH,AbsRes_ReE,std_AbsRes_ReE,AbsRes_ReHt,std_AbsRes_ReHt,AbsRes_dvcs,std_AbsRes_dvcs
128,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,127.5,0.0542423110455274,3.8551195497313295e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
129,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,142.5,0.0504189040511846,4.8887710094634583e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
130,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,157.5,0.04795640893280505,5.509910189387853e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
131,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,172.5,0.046752389520406654,5.799406355096565e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
132,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,187.5,0.046752387657761504,5.799142937293372e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
133,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,202.5,0.04795640893280505,5.509910189387853e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
134,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,217.5,0.0504189003258943,4.8887710094634583e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
135,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,232.5,0.05424231290817255,3.8548561319281364e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
136,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,247.5,0.0595589056611061,2.29489590141818e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
137,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,262.5,0.06649107486009595,8.113268338150839e-07,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
138,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,277.5,0.0750738270580768,2.8875859586065525e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
139,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,292.5,0.08512415364384646,6.61968939423935e-05,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
140,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,307.5,0.0960617884993553,0.00010925516805236506,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
141,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,322.5,0.10674718767404555,0.00015327755132199387,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
142,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,337.5,0.11550059169530866,0.00019053536540559476,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
143,5.75,2.2179999351501465,0.3449999988079071,-0.1759999990463256,352.5,0.12049446254968635,0.00021219884554022372,-0.7531914710998535,0.013890421157432368,-0.3626908659934997,0.05037134238246138,-0.34459851682186127,0.10091200972881528,0.015239873435348252,0.00010925187532980183,0.256464745954631,0.013890421157432407,0.0526908659934997,0.0503713423824614,0.07135556638240804,0.06777322049418548,0.0021233542089307503,0.00010925187532980154
144,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,7.5,0.0948987156152725,0.00026410268948139955,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
145,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,22.5,0.08913264796137804,0.00029532823587184926,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
146,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,37.5,0.0796106494963169,0.0003455567425847367,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
147,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,52.5,0.06891310960054389,0.0003994362200498999,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
148,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,67.5,0.0589159112423658,0.00044648527387818786,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
149,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,82.5,0.0505001470446586,0.0004825972205179184,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
150,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,97.5,0.0438504926860332,0.0005079485498972212,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
151,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,112.5,0.03881813958287235,0.0005245649449226461,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
152,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,127.5,0.03515401482582085,0.0005348066291107737,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
153,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,142.5,0.0326204393059015,0.0005407361638606942,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
154,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,157.5,0.03103264607489105,0.0005438761040747141,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
155,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,172.5,0.0302686998620629,0.0005452076810698724,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
156,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,187.5,0.03026869799941775,0.0005452050468918404,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
157,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,202.5,0.03103264234960075,0.0005438761040747141,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
158,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,217.5,0.0326204393059015,0.0005407361638606942,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
159,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,232.5,0.035154016688466,0.0005348092632888105,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
160,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,247.5,0.03881813585758205,0.0005245596765665774,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
161,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,262.5,0.043850485235452596,0.0005079485498972261,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
162,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,277.5,0.05050012655556195,0.00048259985469595036,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
163,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,292.5,0.0589159112423658,0.00044648527387818786,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
164,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,307.5,0.06891310960054389,0.0003994362200498999,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
165,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,322.5,0.0796106494963169,0.0003455567425847367,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
166,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,337.5,0.08913264796137804,0.00029532823587184926,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
167,5.75,2.318000078201294,0.3630000054836273,-0.2319999933242797,352.5,0.0948987156152725,0.00026410268948139955,-0.7853045463562012,0.01161870602269518,-0.3773292005062103,0.05010080176186999,-0.357579305768013,0.10428152382671572,0.0121390088461339,0.0003951458025803974,0.39705393091326435,0.01161870602269518,0.0673292005062103,0.05010080176186999,0.07373817265033719,0.01881305362193899,0.0010999364122242,0.0003951458025803977
168,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,7.5,0.08824640139937395,0.00055502657968388,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
169,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,22.5,0.0810441747307777,0.0005974105042176871,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
170,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,37.5,0.06989393383264536,0.0006609363416357223,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
171,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,52.5,0.05838016420602795,0.000722797378537538,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
172,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,67.5,0.04850428178906435,0.0007712820593933313,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
173,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,82.5,0.04080381244421,0.0008045201178001664,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
174,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,97.5,0.0350949317216873,0.0008251931469948139,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
175,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,112.5,0.0309879053384065,0.0008369758253316236,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
176,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,127.5,0.0281112855300307,0.000843067362030471,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
177,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,142.5,0.02617794275283805,0.0008458398344090562,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
178,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,157.5,0.0249895099550485,0.0008468908714438064,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
179,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,172.5,0.0244240863248705,0.0008471924848284797,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
180,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,187.5,0.0244240863248705,0.0008471924848284797,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
181,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,202.5,0.02498950436711305,0.0008468935056218384,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
182,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,217.5,0.02617794275283805,0.0008458398344090562,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
183,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,232.5,0.0281112855300307,0.000843067362030471,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
184,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,247.5,0.0309879053384065,0.0008369758253316236,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
185,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,262.5,0.0350949317216873,0.0008251931469948139,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
186,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,277.5,0.040803782641887595,0.0008045201178001664,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
187,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,292.5,0.04850428178906435,0.0007712820593933313,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
188,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,307.5,0.05838016420602795,0.000722797378537538,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
189,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,322.5,0.06989391520619384,0.0006609416099917862,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
190,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,337.5,0.0810441747307777,0.0005974105042176871,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
191,5.75,2.3480000495910645,0.3680000007152557,-0.2790000140666961,352.5,0.08824640139937395,0.00055502657968388,-0.7986783981323242,0.008880256687548351,-0.38314034044742584,0.04865328932318759,-0.3620152622461319,0.1053410955982796,0.011646475177258201,0.0007079149312016574,0.4409947992308403,0.008880256687548391,0.0731403404474258,0.0486532893231876,0.07448740303516385,0.07866449903279103,0.0008139028887013,0.0007079149312016572
192,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,7.5,0.08319705724716185,0.0008212418799469175,-0.8074758052825928,0.006025482050511454,-0.3868148028850555,0.046857981090593255,-0.3643693029880523,0.10576439747129876,0.011569510214030701,0.0009913570972490296,0.470230889295169,0.006025482050511415,0.0768148028850555,0.04685798109059324,0.095620513673011,0.10576439747129876,0.0029794893221836,0.0009913570972490285
193,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,22.5,0.07463438436388965,0.0008751318941241986,-0.8074758052825928,0.006025482050511454,-0.3868148028850555,0.046857981090593255,-0.3643693029880523,0.10576439747129876,0.011569510214030701,0.0009913570972490296,0.470230889295169,0.006025482050511415,0.0768148028850555,0.04685798109059324,0.095620513673011,0.10576439747129876,0.0029794893221836,0.0009913570972490285
194,5.75,2.359999895095825,0.3709999918937683,-0.324999988079071,37.5,0.06223968602716915,0.0009502296756364866,-0.8074758052825928,0.006025482050511454,-0.3868148028850555,0.046857981090593255,-0.3643693029880523,0.10576439747129876,0.011569510214030701,0.0009913570972490296,0.470230889295169,0.006025482050511415,0.0768148028850555,0.04685798109059324,0.095620513673011,0.10576439747129876,0.0029794893221836,0.0009913570972490285
