set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
46,8.847,5.33,0.482,-0.38537,262.5,0.00300637,0.0058736896,-2.03439,1.72745,0.829689,0.000813295
46,8.847,5.33,0.482,-0.38537,277.5,0.00330334,0.0065593801,-2.03439,1.72745,0.829689,0.000813295
46,8.847,5.33,0.482,-0.38537,292.5,0.00365574,0.0059382436,-2.03439,1.72745,0.829689,0.000813295
46,8.847,5.33,0.482,-0.38537,307.5,0.00400853,0.00597529,-2.03439,1.72745,0.829689,0.000813295
46,8.847,5.33,0.482,-0.38537,322.5,0.00410149,0.0055621764,-2.03439,1.72745,0.829689,0.000813295
46,8.847,5.33,0.482,-0.38537,337.5,0.00465615,0.0053963716,-2.03439,1.72745,0.829689,0.000813295
46,8.847,5.33,0.482,-0.38537,352.5,0.00392861,0.0056070144,-2.03439,1.72745,0.829689,0.000813295
47,8.847,5.34,0.483,-0.44561,7.5,0.00410239,0.0079834225,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,22.5,0.00397958,0.0081993025,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,37.5,0.00419077,0.0076790169,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,52.5,0.00350767,0.0073085401,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,67.5,0.00282727,0.0078552769,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,82.5,0.00289634,0.0098446084,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,97.5,0.00261867,0.0088284816,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,112.5,0.00222424,0.0103612041,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,127.5,0.00253588,0.0108076816,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,142.5,0.00240072,0.0109516225,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,157.5,0.00240877,0.0116899344,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,172.5,0.00216639,0.0095667961,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,187.5,0.00206512,0.0095277121,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,202.5,0.00192947,0.0099301225,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,217.5,0.00220397,0.0115047076,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,232.5,0.00248967,0.0105534529,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,247.5,0.00232584,0.0080030916,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,262.5,0.00244278,0.0082719025,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,277.5,0.00292183,0.0099420841,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,292.5,0.00312062,0.00693889,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,307.5,0.00381291,0.0071537764,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,322.5,0.00361425,0.00692224,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,337.5,0.00408918,0.0077598481,-1.98356,1.61938,0.732369,0.000742782
47,8.847,5.34,0.483,-0.44561,352.5,0.00432205,0.00910116,-1.98356,1.61938,0.732369,0.000742782
48,8.847,5.36,0.485,-0.50851,7.5,0.00375556,0.0238609809,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,22.5,0.005114,0.0243422404,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,37.5,0.00291011,0.0120538441,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,52.5,0.00278231,0.0103306896,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,67.5,0.00273261,0.00986049,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,82.5,0.00221402,0.0124500964,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,97.5,0.00217333,0.0103958416,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,112.5,0.0021173,0.0111598096,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,127.5,0.00159862,0.0154728721,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,142.5,0.00141739,0.0132135025,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,157.5,0.00127747,0.0113827561,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,172.5,0.00154095,0.0131033809,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,187.5,0.00107643,0.01283689,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,202.5,0.00163182,0.0121396324,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,217.5,0.00155526,0.0168532324,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,232.5,0.00176293,0.0140256649,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,247.5,0.00197871,0.0132733441,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,262.5,0.00220648,0.0095570176,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,277.5,0.00217902,0.0107060409,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,292.5,0.00236652,0.0083576164,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,307.5,0.00299738,0.0094148209,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,322.5,0.00294136,0.0127351225,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,337.5,0.0031046,0.0199628641,-1.92532,1.51702,0.643492,0.000674952
48,8.847,5.36,0.485,-0.50851,352.5,0.00401545,0.0246395809,-1.92532,1.51702,0.643492,0.000674952
49,8.847,5.37,0.486,-0.56958,7.5,0.00253057,0.1095080464,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,22.5,0.00260412,0.0942919849,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,37.5,0.00296108,0.0264257536,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,52.5,0.00242235,0.0158810404,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,67.5,0.00239159,0.0141110641,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,82.5,0.0019467,0.0131515024,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,97.5,0.00175435,0.0147233956,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,112.5,0.00145327,0.0189365121,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,127.5,0.00136963,0.0101143249,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,142.5,0.00143724,0.01498176,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,157.5,0.0014013,0.0142468096,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,172.5,0.00143752,0.0148937616,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,187.5,0.00127101,0.0237283216,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,202.5,0.00115142,0.0228977424,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,217.5,0.00162625,0.0152300281,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,232.5,0.0016743,0.0153710404,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,247.5,0.00138127,0.0172265625,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,262.5,0.00165859,0.0135233641,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,277.5,0.00177639,0.0155401156,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,292.5,0.00206932,0.0114404416,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,307.5,0.00267029,0.0145395364,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,322.5,0.00219271,0.0274068025,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,337.5,0.00349684,0.0426752964,-1.87032,1.42664,0.566961,0.000620763
49,8.847,5.37,0.486,-0.56958,352.5,0.00426558,0.1713049321,-1.87032,1.42664,0.566961,0.000620763
50,8.847,5.38,0.486,-0.65465,7.5,0.000966709,0.6757168804,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,22.5,0.00454822,0.6667212409,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,37.5,0.001588,0.1417447201,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,52.5,0.0020446,0.0292888996,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,67.5,0.00183417,0.0177582276,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,82.5,0.00154357,0.0124634896,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,97.5,0.00151146,0.0177076249,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,112.5,0.00140718,0.0140612164,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,127.5,0.001283,0.0114169225,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,142.5,0.0010893,0.0135675904,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,157.5,0.00100123,0.0128187684,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,172.5,0.00111357,0.0153561664,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,187.5,0.00113031,0.0137874564,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,202.5,0.00107328,0.0103571329,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,217.5,0.00117656,0.0172291876,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,232.5,0.00109748,0.0124523281,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,247.5,0.00135292,0.0101566084,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,262.5,0.00134169,0.0109265209,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,277.5,0.00140074,0.01,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,292.5,0.00210765,0.0093857344,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,307.5,0.00233498,0.0174741961,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,322.5,0.00261215,0.0254370601,-1.79697,1.31362,0.4734,0.000556366
50,8.847,5.38,0.486,-0.65465,337.5,0.00201425,0.4158831121,-1.79697,1.31362,0.4734,0.000556366
51,10.992,7.04,0.494,-0.43254,7.5,0.0021059,0.0046403344,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,22.5,0.00201269,0.0043903876,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,37.5,0.00191646,0.0041692849,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,52.5,0.00195053,0.0042003361,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,67.5,0.00181192,0.0044235801,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,82.5,0.00184657,0.00438244,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,97.5,0.00159823,0.00436921,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,112.5,0.00154123,0.0047458321,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,127.5,0.00130434,0.0049787136,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,142.5,0.00139687,0.0043099225,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,157.5,0.00148587,0.0055785961,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,172.5,0.00140711,0.0048427681,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,187.5,0.00141563,0.0049196196,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,202.5,0.00124473,0.0045454564,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,217.5,0.00143064,0.0052215076,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,232.5,0.00139716,0.0045144961,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,247.5,0.00149594,0.0050438404,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,262.5,0.00167215,0.00434281,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,277.5,0.00166123,0.00407044,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,292.5,0.0015182,0.0039639616,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,307.5,0.0017512,0.0038007225,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,322.5,0.00215505,0.0036990724,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,337.5,0.00184813,0.0041550916,-1.96287,1.64195,0.756567,0.000334772
51,10.992,7.04,0.494,-0.43254,352.5,0.00225918,0.003721,-1.96287,1.64195,0.756567,0.000334772
52,10.992,7.09,0.498,-0.52556,7.5,0.00179826,0.0137757169,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,22.5,0.00202011,0.0106110601,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,37.5,0.00145089,0.0076125625,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,52.5,0.00138129,0.0059582961,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,67.5,0.00129833,0.0053772889,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,82.5,0.00126236,0.0049533444,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,97.5,0.000876286,0.0055666521,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,112.5,0.00100173,0.0055428025,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,127.5,0.0010037,0.0066536649,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,142.5,0.00102599,0.0069105969,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,157.5,0.000810909,0.00715716,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,172.5,0.000801508,0.00697225,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,187.5,0.000943214,0.0070324996,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,202.5,0.000957203,0.0069755904,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,217.5,0.000998042,0.0070980625,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,232.5,0.000970975,0.00685584,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,247.5,0.000980467,0.0056685841,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,262.5,0.0011248,0.0061512649,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,277.5,0.00131613,0.0053392249,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,292.5,0.00128363,0.0053217025,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,307.5,0.00136234,0.0051093904,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,322.5,0.00150267,0.0066994225,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,337.5,0.00167169,0.0077580864,-1.87522,1.49094,0.628314,0.000289541
52,10.992,7.09,0.498,-0.52556,352.5,0.00160826,0.0113018161,-1.87522,1.49094,0.628314,0.000289541
53,10.992,7.12,0.499,-0.61292,7.5,0.00170738,0.0420619081,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,22.5,0.00142071,0.04173849,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,37.5,0.00153087,0.0317980224,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,52.5,0.00141828,0.0101868649,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,67.5,0.00111389,0.0077457601,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,82.5,0.000914545,0.0072897444,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,97.5,0.000976914,0.0082482724,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,112.5,0.00078542,0.00952576,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,127.5,0.000665935,0.0098743969,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,142.5,0.000762305,0.0090193009,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,157.5,0.000607351,0.0095472441,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,172.5,0.000637061,0.0090573289,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,187.5,0.000687445,0.0097397161,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,202.5,0.000733568,0.0088416409,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,217.5,0.00066328,0.0102535876,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,232.5,0.000749418,0.0085673536,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,247.5,0.000824733,0.0094536729,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,262.5,0.000875827,0.0083265625,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,277.5,0.000888524,0.00762129,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,292.5,0.000962266,0.0091240704,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,307.5,0.00125188,0.0081812025,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,322.5,0.0016923,0.0193265604,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,337.5,0.00164927,0.04734976,-1.79912,1.36732,0.5265,0.000256305
53,10.992,7.12,0.499,-0.61292,352.5,0.00153216,0.0479259664,-1.79912,1.36732,0.5265,0.000256305
54,10.992,7.11,0.499,-0.69787,7.5,0.00166635,0.1752845689,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,22.5,0.00127723,0.1403626225,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,37.5,0.000107464,0.0889292041,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,52.5,0.00104547,0.0273340089,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,67.5,0.000862079,0.01151329,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,82.5,0.000780905,0.0099301225,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,97.5,0.000647319,0.0098446084,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,112.5,0.000662985,0.0109662784,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,127.5,0.000588781,0.01175056,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,142.5,0.000515869,0.0152226244,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,157.5,0.000510652,0.0126225225,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,172.5,0.000504787,0.0131079601,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,187.5,0.000536744,0.0149206225,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,202.5,0.000595294,0.0153214884,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,217.5,0.000587459,0.013456,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,232.5,0.000528685,0.0103917636,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,247.5,0.000618556,0.0121286169,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,262.5,0.000697539,0.0104755225,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,277.5,0.000800225,0.0112402404,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,292.5,0.000817905,0.0096118416,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,307.5,0.00103429,0.0163788804,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,322.5,0.00115078,0.0375274384,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,337.5,0.00112363,0.2698906401,-1.72795,1.26128,0.441495,0.000232928
54,10.992,7.11,0.499,-0.69787,352.5,0.000593435,0.5394461809,-1.72795,1.26128,0.441495,0.000232928
55,10.992,7.1,0.498,-0.8556,37.5,0.000699738,0.1950723889,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,52.5,0.000608591,0.0385651044,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,67.5,0.000597715,0.0090573289,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,82.5,0.000553426,0.0066292164,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,97.5,0.000502466,0.0079477225,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,112.5,0.000471768,0.00861184,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,127.5,0.000407641,0.0082901025,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,142.5,0.000391448,0.0074770609,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,157.5,0.00038078,0.0082101721,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,172.5,0.000365584,0.0078730129,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,187.5,0.000416567,0.0094965025,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,202.5,0.000371517,0.0074269924,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,217.5,0.000434891,0.00731025,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,232.5,0.000427596,0.0063489024,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,247.5,0.000384312,0.0065205625,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,262.5,0.000429974,0.0066504025,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,277.5,0.000522536,0.0078481881,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,292.5,0.000615767,0.0092256025,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,307.5,0.00081451,0.0258277041,-1.60191,1.09458,0.312658,0.000196519
55,10.992,7.1,0.498,-0.8556,322.5,0.00071222,0.2357296704,-1.60191,1.09458,0.312658,0.000196519
56,8.521,5.6,0.61,-0.76451,7.5,0.000950556,0.0039300361,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,22.5,0.00074681,0.0037797904,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,37.5,0.000781696,0.0042614784,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,52.5,0.000833252,0.0044182609,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,67.5,0.000811617,0.0039740416,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,82.5,0.000715353,0.0041576704,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,97.5,0.00065284,0.0044582329,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,112.5,0.00065356,0.0048219136,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,127.5,0.000743584,0.0046131264,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,142.5,0.000720932,0.005329,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,157.5,0.000645505,0.00559504,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,172.5,0.0006794,0.0049294441,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,187.5,0.000608717,0.0048011041,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,202.5,0.000734211,0.0050680161,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,217.5,0.00061098,0.0052099524,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,232.5,0.00061462,0.0053202436,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,247.5,0.000672814,0.0048497296,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,262.5,0.00074095,0.0041332041,-1.41559,1.1865,0.468359,0.000443705
56,8.521,5.6,0.61,-0.76451,277.5,0.000784326,0.0054346384,-1.41559,1.1865,0.468359,0.000443705
