,k,QQ,x_b,t,phi_x,F,errF,dvcs
261,2.5,1.0,0.2977777777777777,-1.0,15.0,0.19175482055870602,0.0047820341156066,0.0439041685312985
262,2.5,1.0,0.2977777777777777,-1.0,30.0,0.14719794562356098,0.0041128791385113,0.0439041685312985
263,2.5,1.0,0.2977777777777777,-1.0,45.0,0.09857406843113017,0.0037719954277552,0.0439041685312985
264,2.5,1.0,0.2977777777777777,-1.0,60.0,0.08274953425612737,0.0036803471056682,0.0439041685312985
265,2.5,1.0,0.2977777777777777,-1.0,75.0,0.06191585370010031,0.0036898459516514,0.0439041685312985
266,2.5,1.0,0.2977777777777777,-1.0,90.0,0.05658417170317112,0.0037287606637171,0.0439041685312985
267,2.5,1.0,0.2977777777777777,-1.0,105.0,0.0554257076769358,0.0037707046805195,0.0439041685312985
268,2.5,1.0,0.2977777777777777,-1.0,120.0,0.059562417634328055,0.0038071353627011,0.0439041685312985
269,2.5,1.0,0.2977777777777777,-1.0,135.0,0.05203264594795481,0.0038356819500331,0.0439041685312985
270,2.5,1.0,0.2977777777777777,-1.0,150.0,0.043630065126483375,0.0038559308765647,0.0439041685312985
271,2.5,1.0,0.2977777777777777,-1.0,165.0,0.04482967429296883,0.0038679796068827,0.0439041685312985
272,2.5,1.0,0.2977777777777777,-1.0,180.0,0.053604865814440114,0.0038719782891351,0.0439041685312985
273,2.5,1.0,0.2977777777777777,-0.92,0.0,0.3037139008372218,0.0055455769599421,0.0429249051958322
274,2.5,1.0,0.2977777777777777,-0.92,15.0,0.25768856110585464,0.0050527960071527,0.0429249051958322
275,2.5,1.0,0.2977777777777777,-0.92,30.0,0.17115309945695228,0.0043152683050606,0.0429249051958322
276,2.5,1.0,0.2977777777777777,-0.92,45.0,0.10489066320170692,0.0039431274377776,0.0429249051958322
277,2.5,1.0,0.2977777777777777,-0.92,60.0,0.08102249573316896,0.003843012867496,0.0429249051958322
278,2.5,1.0,0.2977777777777777,-0.92,75.0,0.06435723211053884,0.0038526065438883,0.0429249051958322
279,2.5,1.0,0.2977777777777777,-0.92,90.0,0.0530584546421561,0.0038941290922057,0.0429249051958322
280,2.5,1.0,0.2977777777777777,-0.92,105.0,0.062165685463477546,0.003939039193472,0.0429249051958322
281,2.5,1.0,0.2977777777777777,-0.92,120.0,0.051103059082039076,0.0039780829802613,0.0429249051958322
282,2.5,1.0,0.2977777777777777,-0.92,135.0,0.048340480474325195,0.0040086842264582,0.0429249051958322
283,2.5,1.0,0.2977777777777777,-0.92,150.0,0.049596314693578544,0.0040303898534414,0.0429249051958322
284,2.5,1.0,0.2977777777777777,-0.92,165.0,0.05417023341754053,0.00404330786251,0.0429249051958322
285,2.5,1.0,0.2977777777777777,-0.92,180.0,0.05416186192718231,0.0040475884018118,0.0429249051958322
286,2.5,1.0,0.2977777777777777,-0.84,0.0,0.4063803325235546,0.005984452093486,0.0419433172792195
287,2.5,1.0,0.2977777777777777,-0.84,15.0,0.33663197181332055,0.0053907715853616,0.0419433172792195
288,2.5,1.0,0.2977777777777777,-0.84,30.0,0.21807641818328657,0.0045350957301813,0.0419433172792195
289,2.5,1.0,0.2977777777777777,-0.84,45.0,0.1304280354331135,0.0041164616206347,0.0419433172792195
290,2.5,1.0,0.2977777777777777,-0.84,60.0,0.09144057656709975,0.0040035186033376,0.0419433172792195
291,2.5,1.0,0.2977777777777777,-0.84,75.0,0.06803751222792218,0.0040115844564714,0.0419433172792195
292,2.5,1.0,0.2977777777777777,-0.84,90.0,0.06391461961891755,0.0040550747357786,0.0419433172792195
293,2.5,1.0,0.2977777777777777,-0.84,105.0,0.05258532469301188,0.0041027480898005,0.0419433172792195
294,2.5,1.0,0.2977777777777777,-0.84,120.0,0.05251089371609624,0.0041444023470194,0.0419433172792195
295,2.5,1.0,0.2977777777777777,-0.84,135.0,0.04933146313725964,0.0041771241065321,0.0419433172792195
296,2.5,1.0,0.2977777777777777,-0.84,150.0,0.05117653602135737,0.0042003654593078,0.0419433172792195
297,2.5,1.0,0.2977777777777777,-0.84,165.0,0.046332793551544196,0.0042142054306875,0.0419433172792195
298,2.5,1.0,0.2977777777777777,-0.84,180.0,0.04441715806964757,0.0042187968029972,0.0419433172792195
299,2.5,1.0,0.2977777777777777,-0.76,0.0,0.6173745827136341,0.0066336610745236,0.040959645062685
300,2.5,1.0,0.2977777777777777,-0.76,15.0,0.49042599893033034,0.0058425647279742,0.040959645062685
301,2.5,1.0,0.2977777777777777,-0.76,30.0,0.29221581694001997,0.0047839201870774,0.040959645062685
302,2.5,1.0,0.2977777777777777,-0.76,45.0,0.16979760873706215,0.0042955014331089,0.040959645062685
303,2.5,1.0,0.2977777777777777,-0.76,60.0,0.10423288372955128,0.0041631234502924,0.040959645062685
304,2.5,1.0,0.2977777777777777,-0.76,75.0,0.08369102255733603,0.0041670589122721,0.040959645062685
305,2.5,1.0,0.2977777777777777,-0.76,90.0,0.07018470173811275,0.0042113815918373,0.040959645062685
306,2.5,1.0,0.2977777777777777,-0.76,105.0,0.06190910555278202,0.0042613730225273,0.040959645062685
307,2.5,1.0,0.2977777777777777,-0.76,120.0,0.05993128049674754,0.0043055165779864,0.040959645062685
308,2.5,1.0,0.2977777777777777,-0.76,135.0,0.057750111890062315,0.0043403825584171,0.040959645062685
309,2.5,1.0,0.2977777777777777,-0.76,150.0,0.05137249386184856,0.0043652175889021,0.040959645062685
310,2.5,1.0,0.2977777777777777,-0.76,165.0,0.049945569811686734,0.0043800269377976,0.040959645062685
311,2.5,1.0,0.2977777777777777,-0.76,180.0,0.0521554429210962,0.0043849423140052,0.040959645062685
312,2.5,1.0,0.2977777777777777,-0.6799999999999999,0.0,1.0227401771532854,0.0077227356400451,0.0399741362780332
313,2.5,1.0,0.2977777777777777,-0.6799999999999999,15.0,0.7575991252121553,0.006507473410082,0.0399741362780332
314,2.5,1.0,0.2977777777777777,-0.6799999999999999,30.0,0.3973904964656964,0.0050833103254746,0.0399741362780332
315,2.5,1.0,0.2977777777777777,-0.6799999999999999,45.0,0.23048713322618994,0.0044869008089091,0.0399741362780332
316,2.5,1.0,0.2977777777777777,-0.6799999999999999,60.0,0.1360328314762561,0.0043244457813239,0.0399741362780332
317,2.5,1.0,0.2977777777777777,-0.6799999999999999,75.0,0.09216644550334978,0.0043199413368892,0.0399741362780332
318,2.5,1.0,0.2977777777777777,-0.6799999999999999,90.0,0.07471740644655982,0.0043631260515447,0.0399741362780332
319,2.5,1.0,0.2977777777777777,-0.6799999999999999,105.0,0.0686216356667193,0.0044145715485083,0.0399741362780332
320,2.5,1.0,0.2977777777777777,-0.6799999999999999,120.0,0.06617123661198411,0.0044608593248855,0.0399741362780332
321,2.5,1.0,0.2977777777777777,-0.6799999999999999,135.0,0.06120109681239891,0.0044977694274688,0.0399741362780332
322,2.5,1.0,0.2977777777777777,-0.6799999999999999,150.0,0.044208191511935106,0.0045242060381973,0.0399741362780332
323,2.5,1.0,0.2977777777777777,-0.6799999999999999,165.0,0.05689795774896065,0.004540019008923,0.0399741362780332
324,2.5,1.0,0.2977777777777777,-0.6799999999999999,180.0,0.05054040083721409,0.0045452715599187,0.0399741362780332
325,2.5,1.0,0.2977777777777777,-0.6,0.0,2.000774207420163,0.0099319048515921,0.038987036794424
326,2.5,1.0,0.2977777777777777,-0.6,15.0,1.3002708198755972,0.0076155140574334,0.038987036794424
327,2.5,1.0,0.2977777777777777,-0.6,30.0,0.5941789766729197,0.005472726132291,0.038987036794424
328,2.5,1.0,0.2977777777777777,-0.6,45.0,0.30007731390952724,0.0047027453568455,0.038987036794424
329,2.5,1.0,0.2977777777777777,-0.6,60.0,0.1863793908636093,0.0044923272156549,0.038987036794424
330,2.5,1.0,0.2977777777777777,-0.6,75.0,0.126274821627064,0.0044720703865893,0.038987036794424
331,2.5,1.0,0.2977777777777777,-0.6,90.0,0.09546475807754988,0.0045106400213329,0.038987036794424
332,2.5,1.0,0.2977777777777777,-0.6,105.0,0.07980171692407075,0.0045618484422736,0.038987036794424
333,2.5,1.0,0.2977777777777777,-0.6,120.0,0.07031209696289302,0.0046095217962955,0.038987036794424
334,2.5,1.0,0.2977777777777777,-0.6,135.0,0.06390548510704502,0.004648167822202,0.038987036794424
335,2.5,1.0,0.2977777777777777,-0.6,150.0,0.06892107858363311,0.0046760927435185,0.038987036794424
336,2.5,1.0,0.2977777777777777,-0.6,165.0,0.062020965562557664,0.0046928777259379,0.038987036794424
337,2.5,1.0,0.2977777777777777,-0.6,180.0,0.05299457607613303,0.0046984674517217,0.038987036794424
338,2.5,1.0,0.2977777777777777,-0.52,0.0,5.020688980672266,0.0160606466809559,0.0379985962063073
339,2.5,1.0,0.2977777777777777,-0.52,15.0,2.492366041373131,0.009741991152202,0.0379985962063073
340,2.5,1.0,0.2977777777777777,-0.52,30.0,0.9402019046403353,0.0060244705261471,0.0379985962063073
341,2.5,1.0,0.2977777777777777,-0.52,45.0,0.4414292096732428,0.0049655731041594,0.0379985962063073
342,2.5,1.0,0.2977777777777777,-0.52,60.0,0.25118965929728476,0.0046764246499505,0.0379985962063073
343,2.5,1.0,0.2977777777777777,-0.52,75.0,0.15819457278734508,0.0046275659158141,0.0379985962063073
344,2.5,1.0,0.2977777777777777,-0.52,90.0,0.11972758356857671,0.0046552616636419,0.0379985962063073
345,2.5,1.0,0.2977777777777777,-0.52,105.0,0.09206959012198872,0.0047030719949215,0.0379985962063073
346,2.5,1.0,0.2977777777777777,-0.52,120.0,0.07962581442411587,0.0047505293463447,0.0379985962063073
347,2.5,1.0,0.2977777777777777,-0.52,135.0,0.0768892967979719,0.0047901315788767,0.0379985962063073
348,2.5,1.0,0.2977777777777777,-0.52,150.0,0.07406402064528067,0.0048191970992811,0.0379985962063073
349,2.5,1.0,0.2977777777777777,-0.52,165.0,0.06911959175388138,0.0048368092136027,0.0379985962063073
350,2.5,1.0,0.2977777777777777,-0.52,180.0,0.06431585628893308,0.0048427018698601,0.0379985962063073
351,2.5,1.0,0.2977777777777777,-0.4399999999999999,0.0,23.352247361526103,0.0493785733657872,0.0370090752840041
352,2.5,1.0,0.2977777777777777,-0.4399999999999999,15.0,5.367722977126163,0.0142125916674496,0.0370090752840041
353,2.5,1.0,0.2977777777777777,-0.4399999999999999,30.0,1.5437824568108074,0.006851813162416,0.0370090752840041
354,2.5,1.0,0.2977777777777777,-0.4399999999999999,45.0,0.6587053385591639,0.0053161084432245,0.0370090752840041
355,2.5,1.0,0.2977777777777777,-0.4399999999999999,60.0,0.3616089709751743,0.0048957779230254,0.0370090752840041
356,2.5,1.0,0.2977777777777777,-0.4399999999999999,75.0,0.21796861728331485,0.0047954894969937,0.0370090752840041
357,2.5,1.0,0.2977777777777777,-0.4399999999999999,90.0,0.15594256154624406,0.0048007789264818,0.0370090752840041
358,2.5,1.0,0.2977777777777777,-0.4399999999999999,105.0,0.11242776819345897,0.004839069338354,0.0370090752840041
359,2.5,1.0,0.2977777777777777,-0.4399999999999999,120.0,0.09582009711635521,0.0048830285013508,0.0370090752840041
360,2.5,1.0,0.2977777777777777,-0.4399999999999999,135.0,0.09546014998545055,0.0049218352121172,0.0370090752840041
361,2.5,1.0,0.2977777777777777,-0.4399999999999999,150.0,0.08104061476517703,0.0049511378085444,0.0370090752840041
362,2.5,1.0,0.2977777777777777,-0.4399999999999999,165.0,0.08117726627774037,0.0049691555862829,0.0370090752840041
363,2.5,1.0,0.2977777777777777,-0.4399999999999999,180.0,0.07344924794106188,0.0049752247324684,0.0370090752840041
364,2.5,1.0,0.2977777777777777,-0.36,0.0,108154.62046451117,178.15223895691383,0.0360187105834483
365,2.5,1.0,0.2977777777777777,-0.36,15.0,10.38495368209239,0.0209378799906384,0.0360187105834483
366,2.5,1.0,0.2977777777777777,-0.36,30.0,2.4646879670432615,0.0080384155353914,0.0360187105834483
367,2.5,1.0,0.2977777777777777,-0.36,45.0,1.0302685918474903,0.0058217441848099,0.0360187105834483
368,2.5,1.0,0.2977777777777777,-0.36,60.0,0.548470588754834,0.0051886142264791,0.0360187105834483
369,2.5,1.0,0.2977777777777777,-0.36,75.0,0.33236548235454094,0.0049965510378149,0.0360187105834483
370,2.5,1.0,0.2977777777777777,-0.36,90.0,0.23101686431556992,0.0049576600333516,0.0360187105834483
371,2.5,1.0,0.2977777777777777,-0.36,105.0,0.17265533176153286,0.004974202671392,0.0360187105834483
372,2.5,1.0,0.2977777777777777,-0.36,120.0,0.14400683905948258,0.005007688342534,0.0360187105834483
373,2.5,1.0,0.2977777777777777,-0.36,135.0,0.12248481374632643,0.0050417324594187,0.0360187105834483
374,2.5,1.0,0.2977777777777777,-0.36,150.0,0.10668664061428879,0.0050690594223219,0.0360187105834483
375,2.5,1.0,0.2977777777777777,-0.36,165.0,0.09853363298770772,0.0050863817770599,0.0360187105834483
376,2.5,1.0,0.2977777777777777,-0.36,180.0,0.09588431758538299,0.0050922928725636,0.0360187105834483
377,2.5,1.0,0.2977777777777777,-0.28,0.0,30.054664075540497,0.0489402461412714,0.0350277591496705
378,2.5,1.0,0.2977777777777777,-0.28,15.0,10.722354690535584,0.0199674909505199,0.0350277591496705
379,2.5,1.0,0.2977777777777777,-0.28,30.0,3.5448355760292247,0.0093250745267323,0.0350277591496705
380,2.5,1.0,0.2977777777777777,-0.28,45.0,1.6070621011984478,0.0065658889421182,0.0350277591496705
381,2.5,1.0,0.2977777777777777,-0.28,60.0,0.8720811074631004,0.0056309032547524,0.0350277591496705
382,2.5,1.0,0.2977777777777777,-0.28,75.0,0.5396112400121404,0.0052804522093843,0.0350277591496705
383,2.5,1.0,0.2977777777777777,-0.28,90.0,0.3653472335021337,0.0051557607580649,0.0350277591496705
384,2.5,1.0,0.2977777777777777,-0.28,105.0,0.26660874942261265,0.0051249303383791,0.0350277591496705
385,2.5,1.0,0.2977777777777777,-0.28,120.0,0.2241582920648901,0.0051321901330352,0.0350277591496705
386,2.5,1.0,0.2977777777777777,-0.28,135.0,0.1729210386100581,0.005151893784714,0.0350277591496705
387,2.5,1.0,0.2977777777777777,-0.28,150.0,0.15862182862432272,0.0051716290465292,0.0350277591496705
388,2.5,1.0,0.2977777777777777,-0.28,165.0,0.14985606179636085,0.0051853373090074,0.0350277591496705
389,2.5,1.0,0.2977777777777777,-0.28,180.0,0.14200515460169688,0.005190173659874,0.0350277591496705
390,2.5,1.0,0.3266666666666666,-1.0,0.0,0.31984047174999536,0.0055854268052092,0.0380542557686567
391,2.5,1.0,0.3266666666666666,-1.0,15.0,0.24071421886080832,0.0047555132111811,0.0380542557686567
392,2.5,1.0,0.3266666666666666,-1.0,30.0,0.14542795539038983,0.0037107560568688,0.0380542557686567
393,2.5,1.0,0.3266666666666666,-1.0,45.0,0.09068258601851588,0.0033039441383296,0.0380542557686567
394,2.5,1.0,0.3266666666666666,-1.0,60.0,0.07089433149982932,0.0032343596914381,0.0380542557686567
395,2.5,1.0,0.3266666666666666,-1.0,75.0,0.05258831438220036,0.0032680402917543,0.0380542557686567
396,2.5,1.0,0.3266666666666666,-1.0,90.0,0.04612761007490922,0.0033222016262689,0.0380542557686567
397,2.5,1.0,0.3266666666666666,-1.0,105.0,0.04491116953680288,0.0033729754078343,0.0380542557686567
398,2.5,1.0,0.3266666666666666,-1.0,120.0,0.04123538665494743,0.0034145769814927,0.0380542557686567
399,2.5,1.0,0.3266666666666666,-1.0,135.0,0.04284516112328516,0.0034462424356144,0.0380542557686567
400,2.5,1.0,0.3266666666666666,-1.0,150.0,0.04461319326390823,0.0034683721652607,0.0380542557686567
401,2.5,1.0,0.3266666666666666,-1.0,165.0,0.041221726562456165,0.0034814429566552,0.0380542557686567
402,2.5,1.0,0.3266666666666666,-1.0,180.0,0.0424184622087297,0.0034857656428056,0.0380542557686567
403,2.5,1.0,0.3266666666666666,-0.92,0.0,0.4116171079606506,0.0060080332552279,0.0370700191706418
404,2.5,1.0,0.3266666666666666,-0.92,15.0,0.3180280465340706,0.0050711509596792,0.0370700191706418
405,2.5,1.0,0.3266666666666666,-0.92,30.0,0.17558162031722455,0.0039159901356926,0.0370700191706418
406,2.5,1.0,0.3266666666666666,-0.92,45.0,0.10667420643923076,0.0034726474362065,0.0370700191706418
407,2.5,1.0,0.3266666666666666,-0.92,60.0,0.07301407223570042,0.0033962351998563,0.0370700191706418
408,2.5,1.0,0.3266666666666666,-0.92,75.0,0.057790082168697146,0.0034315647956205,0.0370700191706418
409,2.5,1.0,0.3266666666666666,-0.92,90.0,0.05152464115769069,0.0034892032451372,0.0370700191706418
410,2.5,1.0,0.3266666666666666,-0.92,105.0,0.04741346394217846,0.0035433724821859,0.0370700191706418
411,2.5,1.0,0.3266666666666666,-0.92,120.0,0.04469158905497688,0.0035877847238043,0.0370700191706418
412,2.5,1.0,0.3266666666666666,-0.92,135.0,0.038485542303011946,0.0036215943988441,0.0370700191706418
413,2.5,1.0,0.3266666666666666,-0.92,150.0,0.04067012373335327,0.0036452124390784,0.0370700191706418
414,2.5,1.0,0.3266666666666666,-0.92,165.0,0.040521445003881607,0.0036591630459355,0.0370700191706418
415,2.5,1.0,0.3266666666666666,-0.92,180.0,0.041575619776156085,0.0036637754916693,0.0370700191706418
416,2.5,1.0,0.3266666666666666,-0.84,0.0,0.597439623928494,0.006699030836564,0.0360837839543819
417,2.5,1.0,0.3266666666666666,-0.84,15.0,0.43075784293049363,0.0055127656383764,0.0360837839543819
418,2.5,1.0,0.3266666666666666,-0.84,30.0,0.23042326247115744,0.0041480612203058,0.0360837839543819
419,2.5,1.0,0.3266666666666666,-0.84,45.0,0.12998287692048463,0.0036474514904055,0.0360837839543819
420,2.5,1.0,0.3266666666666666,-0.84,60.0,0.08697362393941929,0.0035584320779944,0.0360837839543819
421,2.5,1.0,0.3266666666666666,-0.84,75.0,0.05945261209107697,0.0035929503469248,0.0360837839543819
422,2.5,1.0,0.3266666666666666,-0.84,90.0,0.055397338916682345,0.0036529885326286,0.0360837839543819
423,2.5,1.0,0.3266666666666666,-0.84,105.0,0.0488948671245596,0.0037101317566753,0.0360837839543819
424,2.5,1.0,0.3266666666666666,-0.84,120.0,0.0492344926866781,0.0037572361282423,0.0360837839543819
425,2.5,1.0,0.3266666666666666,-0.84,135.0,0.04606017878377534,0.0037931873900221,0.0360837839543819
426,2.5,1.0,0.3266666666666666,-0.84,150.0,0.046159151359160995,0.0038183411560489,0.0360837839543819
427,2.5,1.0,0.3266666666666666,-0.84,165.0,0.0451553608203779,0.0038332084568612,0.0360837839543819
428,2.5,1.0,0.3266666666666666,-0.84,180.0,0.03911382340599079,0.0038381238330687,0.0360837839543819
429,2.5,1.0,0.3266666666666666,-0.76,0.0,0.9529428178008694,0.0079203622127126,0.0350957699120044
430,2.5,1.0,0.3266666666666666,-0.76,15.0,0.6520333696427262,0.0061723216707234,0.0350957699120044
431,2.5,1.0,0.3266666666666666,-0.76,30.0,0.3131064176983227,0.0044232696043697,0.0350957699120044
432,2.5,1.0,0.3266666666666666,-0.76,45.0,0.16244262038670348,0.0038337510975358,0.0350957699120044
433,2.5,1.0,0.3266666666666666,-0.76,60.0,0.0999630702516762,0.0037232631341645,0.0350957699120044
434,2.5,1.0,0.3266666666666666,-0.76,75.0,0.07648759280001827,0.0037531452497586,0.0350957699120044
435,2.5,1.0,0.3266666666666666,-0.76,90.0,0.058371561661173146,0.0038138156381901,0.0350957699120044
436,2.5,1.0,0.3266666666666666,-0.76,105.0,0.05351266574035924,0.0038731531325374,0.0350957699120044
437,2.5,1.0,0.3266666666666666,-0.76,120.0,0.051834583123571726,0.0039226519719354,0.0350957699120044
438,2.5,1.0,0.3266666666666666,-0.76,135.0,0.04797694782380445,0.0039606710634703,0.0350957699120044
439,2.5,1.0,0.3266666666666666,-0.76,150.0,0.04256877643986495,0.0039873605552898,0.0350957699120044
440,2.5,1.0,0.3266666666666666,-0.76,165.0,0.04554502933777896,0.0040031629893033,0.0350957699120044
441,2.5,1.0,0.3266666666666666,-0.76,180.0,0.039535696115381144,0.0040083944668747,0.0350957699120044
442,2.5,1.0,0.3266666666666666,-0.6799999999999999,0.0,1.7517109618656168,0.0104616907373738,0.0341062657535075
443,2.5,1.0,0.3266666666666666,-0.6799999999999999,15.0,1.0454208682011796,0.0072509438178142,0.0341062657535075
444,2.5,1.0,0.3266666666666666,-0.6799999999999999,30.0,0.43905907967273244,0.0047699063599476,0.0341062657535075
445,2.5,1.0,0.3266666666666666,-0.6799999999999999,45.0,0.20846390086675318,0.0040409450048153,0.0341062657535075
446,2.5,1.0,0.3266666666666666,-0.6799999999999999,60.0,0.1240520543853724,0.0038949219797933,0.0341062657535075
447,2.5,1.0,0.3266666666666666,-0.6799999999999999,75.0,0.08309335205341212,0.0039140619173733,0.0341062657535075
448,2.5,1.0,0.3266666666666666,-0.6799999999999999,90.0,0.06488220309107609,0.0039724511076291,0.0341062657535075
449,2.5,1.0,0.3266666666666666,-0.6799999999999999,105.0,0.05582945494444212,0.0040326236364124,0.0341062657535075
450,2.5,1.0,0.3266666666666666,-0.6799999999999999,120.0,0.050423267564358394,0.0040839110826941,0.0341062657535075
451,2.5,1.0,0.3266666666666666,-0.6799999999999999,135.0,0.05063423429430415,0.0041237556596051,0.0341062657535075
452,2.5,1.0,0.3266666666666666,-0.6799999999999999,150.0,0.03861446740054994,0.0041519071202324,0.0341062657535075
453,2.5,1.0,0.3266666666666666,-0.6799999999999999,165.0,0.04169580046411704,0.0041686288823791,0.0341062657535075
454,2.5,1.0,0.3266666666666666,-0.6799999999999999,180.0,0.045841551394454054,0.0041741764613144,0.0341062657535075
455,2.5,1.0,0.3266666666666666,-0.6,0.0,4.267853158284316,0.0175772588777713,0.0331154819577931
456,2.5,1.0,0.3266666666666666,-0.6,15.0,1.8165994411082962,0.0091914690169526,0.0331154819577931
457,2.5,1.0,0.3266666666666666,-0.6,30.0,0.6242674177825279,0.0052335849138402,0.0331154819577931
458,2.5,1.0,0.3266666666666666,-0.6,45.0,0.2834287120177419,0.0042846907664659,0.0331154819577931
459,2.5,1.0,0.3266666666666666,-0.6,60.0,0.1569087704195669,0.004080520895567,0.0331154819577931
460,2.5,1.0,0.3266666666666666,-0.6,75.0,0.10655407657806872,0.0040790141457328,0.0331154819577931
461,2.5,1.0,0.3266666666666666,-0.6,90.0,0.07863328820882848,0.0041303015920145,0.0331154819577931
462,2.5,1.0,0.3266666666666666,-0.6,105.0,0.0629982088526509,0.0041889199557591,0.0331154819577931
463,2.5,1.0,0.3266666666666666,-0.6,120.0,0.05722023590371111,0.0042408396047684,0.0331154819577931
464,2.5,1.0,0.3266666666666666,-0.6,135.0,0.05987138525020922,0.0042819617580248,0.0331154819577931
465,2.5,1.0,0.3266666666666666,-0.6,150.0,0.05571697850386438,0.0043113328430809,0.0331154819577931
466,2.5,1.0,0.3266666666666666,-0.6,165.0,0.043521038973480704,0.0043288843713076,0.0331154819577931
467,2.5,1.0,0.3266666666666666,-0.6,180.0,0.04380530915065013,0.0043347190756484,0.0331154819577931
468,2.5,1.0,0.3266666666666666,-0.52,0.0,19.180864842704477,0.0563783219664715,0.0321236792951821
469,2.5,1.0,0.3266666666666666,-0.52,15.0,3.4839185145652825,0.0127499274367275,0.0321236792951821
470,2.5,1.0,0.3266666666666666,-0.52,30.0,0.9297420061784292,0.0058741327175089,0.0321236792951821
471,2.5,1.0,0.3266666666666666,-0.52,45.0,0.39409230782781973,0.0045904450789883,0.0321236792951821
472,2.5,1.0,0.3266666666666666,-0.52,60.0,0.2046436002182706,0.0042926775942587,0.0321236792951821
473,2.5,1.0,0.3266666666666666,-0.52,75.0,0.13107398588042593,0.0042544082558109,0.0321236792951821
474,2.5,1.0,0.3266666666666666,-0.52,90.0,0.09409052975772199,0.004290464884712,0.0321236792951821
475,2.5,1.0,0.3266666666666666,-0.52,105.0,0.07772700254432945,0.0043433170327446,0.0321236792951821
476,2.5,1.0,0.3266666666666666,-0.52,120.0,0.06724653681278261,0.0043936614432908,0.0321236792951821
477,2.5,1.0,0.3266666666666666,-0.52,135.0,0.05033158607660086,0.004434928476339,0.0321236792951821
478,2.5,1.0,0.3266666666666666,-0.52,150.0,0.05004552426300907,0.004464952837547,0.0321236792951821
479,2.5,1.0,0.3266666666666666,-0.52,165.0,0.05609758580386303,0.0044830759824068,0.0321236792951821
480,2.5,1.0,0.3266666666666666,-0.52,180.0,0.0580993364768358,0.0044891293235241,0.0321236792951821
481,2.5,1.0,0.3266666666666666,-0.4399999999999999,0.0,52884.47196803425,126.04178374650208,0.03113111294806
482,2.5,1.0,0.3266666666666666,-0.4399999999999999,15.0,5.781146641782173,0.0172019833386303,0.03113111294806
483,2.5,1.0,0.3266666666666666,-0.4399999999999999,30.0,1.3639668469963908,0.0067209050509412,0.03113111294806
484,2.5,1.0,0.3266666666666666,-0.4399999999999999,45.0,0.556145441641228,0.0049954973666022,0.03113111294806
485,2.5,1.0,0.3266666666666666,-0.4399999999999999,60.0,0.2927651621446776,0.0045535033662685,0.03113111294806
486,2.5,1.0,0.3266666666666666,-0.4399999999999999,75.0,0.17742220859334576,0.0044526670312061,0.03113111294806
487,2.5,1.0,0.3266666666666666,-0.4399999999999999,90.0,0.126970470893166,0.0044596528713468,0.03113111294806
488,2.5,1.0,0.3266666666666666,-0.4399999999999999,105.0,0.09820915227627557,0.0044991128582651,0.03113111294806
489,2.5,1.0,0.3266666666666666,-0.4399999999999999,120.0,0.07864305217795518,0.0045436620771411,0.03113111294806
490,2.5,1.0,0.3266666666666666,-0.4399999999999999,135.0,0.06136821100647634,0.0045827374740668,0.03113111294806
491,2.5,1.0,0.3266666666666666,-0.4399999999999999,150.0,0.06590416202673256,0.0046121559743274,0.03113111294806
492,2.5,1.0,0.3266666666666666,-0.4399999999999999,165.0,0.059109137998579954,0.0046302343381605,0.03113111294806
493,2.5,1.0,0.3266666666666666,-0.4399999999999999,180.0,0.06390362550358786,0.0046363166552363,0.03113111294806
494,2.5,1.0,0.3266666666666666,-0.36,0.0,22.72556176298666,0.0532655243228584,0.0301380492746829
495,2.5,1.0,0.3266666666666666,-0.36,15.0,6.125533378085035,0.0169588803164194,0.0301380492746829
496,2.5,1.0,0.3266666666666666,-0.36,30.0,1.8328244501049111,0.0076485571866662,0.0301380492746829
497,2.5,1.0,0.3266666666666666,-0.36,45.0,0.7917567548971972,0.0055431956630012,0.0301380492746829
498,2.5,1.0,0.3266666666666666,-0.36,60.0,0.4336135108102115,0.0049017206286654,0.0301380492746829
499,2.5,1.0,0.3266666666666666,-0.36,75.0,0.2632687991329388,0.0046993525355404,0.0301380492746829
500,2.5,1.0,0.3266666666666666,-0.36,90.0,0.17363050569240848,0.0046535705213454,0.0301380492746829
501,2.5,1.0,0.3266666666666666,-0.36,105.0,0.13491744710785564,0.0046654980794741,0.0301380492746829
502,2.5,1.0,0.3266666666666666,-0.36,120.0,0.10489165128300368,0.0046958332736897,0.0301380492746829
503,2.5,1.0,0.3266666666666666,-0.36,135.0,0.09267894798465559,0.0047277595114367,0.0301380492746829
504,2.5,1.0,0.3266666666666666,-0.36,150.0,0.08757239955729386,0.0047537325068316,0.0301380492746829
505,2.5,1.0,0.3266666666666666,-0.36,165.0,0.08784475467424081,0.0047703172917206,0.0301380492746829
506,2.5,1.0,0.3266666666666666,-0.36,180.0,0.07286528227664663,0.0047759860428453,0.0301380492746829
507,2.5,1.0,0.3266666666666666,-0.28,0.0,6.6721467760139825,0.0178483474073934,0.0291447211056947
508,2.5,1.0,0.3266666666666666,-0.28,15.0,4.42611529240717,0.01308440482651,0.0291447211056947
509,2.5,1.0,0.3266666666666666,-0.28,30.0,2.1503041628441046,0.0083196193086564,0.0291447211056947
510,2.5,1.0,0.3266666666666666,-0.28,45.0,1.1137725401693843,0.0062522320955002,0.0291447211056947
