,k,QQ,x_b,t,phi_x,F,std_F,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs
314,2.5,1.0,0.2977777777777777,-0.6799999999999999,30.0,0.2829775810241699,0.014719871136126801,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
315,2.5,1.0,0.2977777777777777,-0.6799999999999999,45.0,0.10019607096910475,0.014614377574303975,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
316,2.5,1.0,0.2977777777777777,-0.6799999999999999,60.0,0.01638452336192125,0.014524114829861904,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
317,2.5,1.0,0.2977777777777777,-0.6799999999999999,75.0,-0.023566229268908452,0.01445648757724815,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
318,2.5,1.0,0.2977777777777777,-0.6799999999999999,90.0,-0.04396116919815535,0.014409172471438591,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
319,2.5,1.0,0.2977777777777777,-0.6799999999999999,105.0,-0.055081995204091,0.014377404284373466,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
320,2.5,1.0,0.2977777777777777,-0.6799999999999999,120.0,-0.061468852683901745,0.014356757596959221,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
321,2.5,1.0,0.2977777777777777,-0.6799999999999999,135.0,-0.06524460017681115,0.014343826417000438,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
322,2.5,1.0,0.2977777777777777,-0.6799999999999999,150.0,-0.0674519389867782,0.014336166227283608,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
323,2.5,1.0,0.2977777777777777,-0.6799999999999999,165.0,-0.06861384958028785,0.014332183350099304,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
324,2.5,1.0,0.2977777777777777,-0.6799999999999999,180.0,-0.06897690333425996,0.014330947920602318,-0.1333476230502128,0.023565915119396433,-0.24246086925268168,0.033277813421761684,-0.0815130323171615,0.014386921569602876
325,2.5,1.0,0.2977777777777777,-0.6,0.0,1.8884312510490417,0.016540193523312433,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
326,2.5,1.0,0.2977777777777777,-0.6,15.0,1.1768416166305542,0.01660821853680917,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
327,2.5,1.0,0.2977777777777777,-0.6,30.0,0.48299814760684967,0.01662509834963751,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
328,2.5,1.0,0.2977777777777777,-0.6,45.0,0.1860772371292114,0.016571466484907357,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
329,2.5,1.0,0.2977777777777777,-0.6,60.0,0.06044584512710565,0.016503768109486727,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
330,2.5,1.0,0.2977777777777777,-0.6,75.0,0.0023327283561229506,0.01644532623567022,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
331,2.5,1.0,0.2977777777777777,-0.6,90.0,-0.02700162865221495,0.01640120111945744,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
332,2.5,1.0,0.2977777777777777,-0.6,105.0,-0.04292208887636655,0.01637006513512003,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
333,2.5,1.0,0.2977777777777777,-0.6,120.0,-0.0520424656569957,0.01634908390709566,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
334,2.5,1.0,0.2977777777777777,-0.6,135.0,-0.057424440979957546,0.0163355495003676,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
335,2.5,1.0,0.2977777777777777,-0.6,150.0,-0.0605661682784557,0.01632733613326412,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
336,2.5,1.0,0.2977777777777777,-0.6,165.0,-0.06221813708543775,0.016322979202799272,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
337,2.5,1.0,0.2977777777777777,-0.6,180.0,-0.06273402273654935,0.0163216199669348,-0.13245015963912005,0.021808049093347912,-0.2365118563175201,0.03384105336854921,-0.0800896435976028,0.016380109255955833
338,2.5,1.0,0.2977777777777777,-0.52,0.0,4.936615467071533,0.016992934970016298,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
339,2.5,1.0,0.2977777777777777,-0.52,15.0,2.381438970565796,0.017885436634083304,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
340,2.5,1.0,0.2977777777777777,-0.52,30.0,0.8285500705242157,0.0183737078740817,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
341,2.5,1.0,0.2977777777777777,-0.52,45.0,0.3239385783672333,0.018468369695837168,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
342,2.5,1.0,0.2977777777777777,-0.52,60.0,0.1297735273838043,0.018456716092223904,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
343,2.5,1.0,0.2977777777777777,-0.52,75.0,0.0427402555942535,0.01842155508385374,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
344,2.5,1.0,0.2977777777777777,-0.52,90.0,-0.0007713213562965497,0.01838714218204446,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
345,2.5,1.0,0.2977777777777777,-0.52,105.0,-0.0243314430117607,0.01835976253558065,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
346,2.5,1.0,0.2977777777777777,-0.52,120.0,-0.03782569058239455,0.01833992980917826,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
347,2.5,1.0,0.2977777777777777,-0.52,135.0,-0.0457898993045091,0.01832647969614725,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
348,2.5,1.0,0.2977777777777777,-0.52,150.0,-0.05043916217982765,0.0183180134479526,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
349,2.5,1.0,0.2977777777777777,-0.52,165.0,-0.05288358777761455,0.018313406270574758,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
350,2.5,1.0,0.2977777777777777,-0.52,180.0,-0.0536468848586082,0.01831195220430116,-0.1315446943044662,0.020049002955541177,-0.23054332286119456,0.03440833941279367,-0.07866312563419335,0.018372654202868946
351,2.5,1.0,0.2977777777777777,-0.4399999999999999,0.0,23.24004077911377,0.006537144791433708,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
352,2.5,1.0,0.2977777777777777,-0.4399999999999999,15.0,5.254012107849121,0.017515555891551387,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
353,2.5,1.0,0.2977777777777777,-0.4399999999999999,30.0,1.4253969192504883,0.01979418310944436,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
354,2.5,1.0,0.2977777777777777,-0.4399999999999999,45.0,0.5502560138702393,0.020249284779664995,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
355,2.5,1.0,0.2977777777777777,-0.4399999999999999,60.0,0.24315813928842545,0.020358223846353527,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
356,2.5,1.0,0.2977777777777777,-0.4399999999999999,75.0,0.1089700348675251,0.020372801387582233,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
357,2.5,1.0,0.2977777777777777,-0.4399999999999999,90.0,0.0421899817883968,0.02036054719137772,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
358,2.5,1.0,0.2977777777777777,-0.4399999999999999,105.0,0.0059608705341816,0.020343151079654738,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
359,2.5,1.0,0.2977777777777777,-0.4399999999999999,120.0,-0.0148586295545101,0.02032764103940283,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
360,2.5,1.0,0.2977777777777777,-0.4399999999999999,135.0,-0.0271824654191732,0.02031588470284635,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
361,2.5,1.0,0.2977777777777777,-0.4399999999999999,150.0,-0.034391934052109704,0.02030795055861415,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
362,2.5,1.0,0.2977777777777777,-0.4399999999999999,165.0,-0.0381873063743114,0.02030344348000156,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
363,2.5,1.0,0.2977777777777777,-0.4399999999999999,180.0,-0.03937314264476295,0.020301986779549867,-0.1306315697729587,0.018288987440218778,-0.22455635666847223,0.03497950296710124,-0.07723373547196385,0.02036444577486496
364,2.5,1.0,0.2977777777777777,-0.36,0.0,108214.578125,93.22760968206387,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
365,2.5,1.0,0.2977777777777777,-0.36,15.0,10.269189357757568,0.013894973017072801,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
366,2.5,1.0,0.2977777777777777,-0.36,30.0,2.3632456064224243,0.020651450008155946,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
367,2.5,1.0,0.2977777777777777,-0.36,45.0,0.9214198291301727,0.021819128446150342,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
368,2.5,1.0,0.2977777777777777,-0.36,60.0,0.4352937489748001,0.022160370405118677,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
369,2.5,1.0,0.2977777777777777,-0.36,75.0,0.2234943956136703,0.022273028931188297,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
370,2.5,1.0,0.2977777777777777,-0.36,90.0,0.1172622479498386,0.02230686758218658,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
371,2.5,1.0,0.2977777777777777,-0.36,105.0,0.05904427543282505,0.022312072717977634,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
372,2.5,1.0,0.2977777777777777,-0.36,120.0,0.02527763880789275,0.022307728958402957,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
373,2.5,1.0,0.2977777777777777,-0.36,135.0,0.005142467096447951,0.022301385857701996,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
374,2.5,1.0,0.2977777777777777,-0.36,150.0,-0.006698952987790099,0.022295964719312233,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
375,2.5,1.0,0.2977777777777777,-0.36,165.0,-0.01295359991490845,0.022292513946090466,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
376,2.5,1.0,0.2977777777777777,-0.36,180.0,-0.0149109736084938,0.022291336468510132,-0.1297110430896282,0.016528271233539747,-0.21855194866657257,0.035554512421335324,-0.07580166123807425,0.0223554286542052
377,2.5,1.0,0.2977777777777777,-0.28,0.0,30.05249786376953,0.007965417193768374,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
378,2.5,1.0,0.2977777777777777,-0.28,15.0,10.627353668212892,0.013213205595559323,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
379,2.5,1.0,0.2977777777777777,-0.28,30.0,3.435337781906128,0.021009361045710457,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
380,2.5,1.0,0.2977777777777777,-0.28,45.0,1.4961277842521667,0.023054241841762014,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
381,2.5,1.0,0.2977777777777777,-0.28,60.0,0.7677184343338013,0.02377158120341743,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
382,2.5,1.0,0.2977777777777777,-0.28,75.0,0.4327502101659775,0.024063258468537033,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
383,2.5,1.0,0.2977777777777777,-0.28,90.0,0.25852751731872553,0.024189045737917816,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
384,2.5,1.0,0.2977777777777777,-0.28,105.0,0.16041861474514002,0.024243394099072654,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
385,2.5,1.0,0.2977777777777777,-0.28,120.0,0.10232636332511895,0.024265784612344046,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
386,2.5,1.0,0.2977777777777777,-0.28,135.0,0.0671497508883476,0.02427395056424307,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
387,2.5,1.0,0.2977777777777777,-0.28,150.0,0.04623755812644955,0.024276194883926287,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
388,2.5,1.0,0.2977777777777777,-0.28,165.0,0.03511563688516615,0.024276416154880916,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
389,2.5,1.0,0.2977777777777777,-0.28,180.0,0.03162346035242075,0.024276331861183862,-0.128783494234085,0.014767012386186197,-0.212531067430973,0.03613319918810203,-0.07436718046665185,0.02434556859657515
390,2.5,1.0,0.3266666666666666,-1.0,0.0,0.18689867109060285,0.0075676036273886835,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
391,2.5,1.0,0.3266666666666666,-1.0,15.0,0.1189279071986675,0.007516674429319302,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
392,2.5,1.0,0.3266666666666666,-1.0,30.0,0.02053593099117275,0.007377721538134923,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
393,2.5,1.0,0.3266666666666666,-1.0,45.0,-0.0344267543405294,0.007229082774327165,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
394,2.5,1.0,0.3266666666666666,-1.0,60.0,-0.059449333697557394,0.007118734422391594,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
395,2.5,1.0,0.3266666666666666,-1.0,75.0,-0.07106253132224075,0.007046968876089674,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
396,2.5,1.0,0.3266666666666666,-1.0,90.0,-0.0768777877092361,0.007002561902827363,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
397,2.5,1.0,0.3266666666666666,-1.0,105.0,-0.0800242200493812,0.006975851337583584,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
398,2.5,1.0,0.3266666666666666,-1.0,120.0,-0.08183289319276806,0.0069602675403466815,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
399,2.5,1.0,0.3266666666666666,-1.0,135.0,-0.08290811255574221,0.006951558947773127,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
400,2.5,1.0,0.3266666666666666,-1.0,150.0,-0.08354105800390235,0.006946980746353651,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
401,2.5,1.0,0.3266666666666666,-1.0,165.0,-0.08387618139386174,0.006944857598859895,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
402,2.5,1.0,0.3266666666666666,-1.0,180.0,-0.08398124575614924,0.006944241201200443,-0.13684571534395215,0.030854538219779303,-0.26645035296678543,0.03018244350000039,-0.0877573452889919,0.007002388047077315
403,2.5,1.0,0.3266666666666666,-0.92,0.0,0.2898564636707306,0.009612052418242964,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
404,2.5,1.0,0.3266666666666666,-0.92,15.0,0.1932720988988876,0.009549759376143942,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
405,2.5,1.0,0.3266666666666666,-0.92,30.0,0.05727078765630715,0.009393931940486985,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
406,2.5,1.0,0.3266666666666666,-0.92,45.0,-0.016752615571022,0.00923483812407049,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
407,2.5,1.0,0.3266666666666666,-0.92,60.0,-0.049909636378288255,0.00911853916396074,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
408,2.5,1.0,0.3266666666666666,-0.92,75.0,-0.0651183109730482,0.009043209574781622,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
409,2.5,1.0,0.3266666666666666,-0.92,90.0,-0.07265688478946686,0.008996603062862664,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
410,2.5,1.0,0.3266666666666666,-0.92,105.0,-0.07669844105839724,0.008968527993398345,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
411,2.5,1.0,0.3266666666666666,-0.92,120.0,-0.07900308445096016,0.0089521223326155,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
412,2.5,1.0,0.3266666666666666,-0.92,135.0,-0.08036415651440615,0.008942913246215878,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
413,2.5,1.0,0.3266666666666666,-0.92,150.0,-0.08116139844059934,0.008938066358637106,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
414,2.5,1.0,0.3266666666666666,-0.92,165.0,-0.0815821252763271,0.008935800965529636,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
415,2.5,1.0,0.3266666666666666,-0.92,180.0,-0.0817138068377971,0.008935147689377726,-0.13598325103521341,0.029103442031272957,-0.2605902254581451,0.030727033466321742,-0.08634848892688746,0.00899809927598484
416,2.5,1.0,0.3266666666666666,-0.84,0.0,0.471782922744751,0.011651116949200017,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
417,2.5,1.0,0.3266666666666666,-0.84,15.0,0.314527690410614,0.011571501552362938,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
418,2.5,1.0,0.3266666666666666,-0.84,30.0,0.1109693385660648,0.011397703754172293,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
419,2.5,1.0,0.3266666666666666,-0.84,45.0,0.0076338276267052,0.011232683037183841,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
420,2.5,1.0,0.3266666666666666,-0.84,60.0,-0.0371757633984088,0.011113971169996904,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
421,2.5,1.0,0.3266666666666666,-0.84,75.0,-0.05741689726710315,0.011036895120782675,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
422,2.5,1.0,0.3266666666666666,-0.84,90.0,-0.0673533678054809,0.010988895128684742,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
423,2.5,1.0,0.3266666666666666,-0.84,105.0,-0.07263936102390285,0.010959792729788049,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
424,2.5,1.0,0.3266666666666666,-0.84,120.0,-0.0756336003541946,0.01094266003586829,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
425,2.5,1.0,0.3266666666666666,-0.84,135.0,-0.07739209011197085,0.010932982065779017,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
426,2.5,1.0,0.3266666666666666,-0.84,150.0,-0.07841765508055684,0.010927840150260678,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
427,2.5,1.0,0.3266666666666666,-0.84,165.0,-0.07895729318261145,0.010925416706471291,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
428,2.5,1.0,0.3266666666666666,-0.84,180.0,-0.07912594079971305,0.010924716015114798,-0.13511160016059875,0.027350270110477453,-0.2547066733241081,0.03127600670488824,-0.08493554219603536,0.010993283669285989
429,2.5,1.0,0.3266666666666666,-0.76,0.0,0.82838574051857,0.013642302660248734,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
430,2.5,1.0,0.3266666666666666,-0.76,15.0,0.5255856812000275,0.013548905243948594,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
431,2.5,1.0,0.3266666666666666,-0.76,30.0,0.19209536910057065,0.013373195032506715,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
432,2.5,1.0,0.3266666666666666,-0.76,45.0,0.04222425445914265,0.013215823968523043,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
433,2.5,1.0,0.3266666666666666,-0.76,60.0,-0.0196384973824024,0.013101922110422342,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
434,2.5,1.0,0.3266666666666666,-0.76,75.0,-0.04706728085875505,0.013026489788300007,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
435,2.5,1.0,0.3266666666666666,-0.76,90.0,-0.060413260012865,0.012978632041815853,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
436,2.5,1.0,0.3266666666666666,-0.76,105.0,-0.06747049838304515,0.012949145052926488,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
437,2.5,1.0,0.3266666666666666,-0.76,120.0,-0.07144802808761595,0.012931559280385259,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
438,2.5,1.0,0.3266666666666666,-0.76,135.0,-0.0737739019095897,0.012921491451947233,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
439,2.5,1.0,0.3266666666666666,-0.76,150.0,-0.075125653296709,0.012916075581913614,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
440,2.5,1.0,0.3266666666666666,-0.76,165.0,-0.07583516463637345,0.012913494087442311,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
441,2.5,1.0,0.3266666666666666,-0.76,180.0,-0.07605662941932675,0.01291274071252516,-0.1342310346662998,0.025595270070127744,-0.24880078434944153,0.0318293421422757,-0.0835187844932079,0.012987946495336796
442,2.5,1.0,0.3266666666666666,-0.6799999999999999,0.0,1.6513657569885254,0.015419677408801647,-0.13334187492728228,0.023838642107754385,-0.2428733706474304,0.03238686065437775,-0.08209843188524246,0.014981971850303895
443,2.5,1.0,0.3266666666666666,-0.6799999999999999,15.0,0.922290563583374,0.015388488740903507,-0.13334187492728228,0.023838642107754385,-0.2428733706474304,0.03238686065437775,-0.08209843188524246,0.014981971850303895
444,2.5,1.0,0.3266666666666666,-0.6799999999999999,30.0,0.3181334137916565,0.015288432122538683,-0.13334187492728228,0.023838642107754385,-0.2428733706474304,0.03238686065437775,-0.08209843188524246,0.014981971850303895
445,2.5,1.0,0.3266666666666666,-0.6799999999999999,45.0,0.09256074577569959,0.015172243797906326,-0.13334187492728228,0.023838642107754385,-0.2428733706474304,0.03238686065437775,-0.08209843188524246,0.014981971850303895
446,2.5,1.0,0.3266666666666666,-0.6799999999999999,60.0,0.005289655178785349,0.015077028798764084,-0.13334187492728228,0.023838642107754385,-0.2428733706474304,0.03238686065437775,-0.08209843188524246,0.014981971850303895
